Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",1,Africa,GWh,2013,4769.640754241300
506,"Production of electricity from solar, wind, tide, wave and other sources, GWh",1,Africa,GWh,2014,6547.479600000000
507,"Total production of electricity, GWh",1,Africa,GWh,2000,440077.700149184000
507,"Total production of electricity, GWh",1,Africa,GWh,2001,456844.487149184000
507,"Total production of electricity, GWh",1,Africa,GWh,2002,478165.159131826000
507,"Total production of electricity, GWh",1,Africa,GWh,2003,482224.711131826000
507,"Total production of electricity, GWh",1,Africa,GWh,2004,513486.446837316000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2000,363.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2001,403.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2002,446.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2003,510.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2004,563.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2005,611.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2006,872.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2007,830.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2008,830.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2009,1278.000000000000
509,"Consumption of electricity in industry, GWh",10101,Angola,GWh,2010,1578.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2000,1516.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2001,1430.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2002,1118.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2003,1266.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2004,1393.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2005,1444.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2006,1444.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2007,2509.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2008,2509.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2009,2720.000000000000
509,"Consumption of electricity in industry, GWh",10103,Cameroon,GWh,2010,2781.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2003,29.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2004,39.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2005,36.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2006,36.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2007,36.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2008,36.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2009,36.000000000000
509,"Consumption of electricity in industry, GWh",10104,Central African Republic,GWh,2010,36.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2000,143.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2001,135.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2002,159.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2003,151.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2004,159.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2005,266.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2006,266.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2007,207.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2008,207.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2009,237.000000000000
509,"Consumption of electricity in industry, GWh",10106,"Congo, Rep.",GWh,2010,246.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2000,1890.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2001,1968.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2002,2778.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2003,2968.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2004,2939.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2005,3094.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2006,2869.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2007,3887.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2008,3887.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2009,4218.000000000000
509,"Consumption of electricity in industry, GWh",10107,"Congo, Dem. Rep.",GWh,2010,3970.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2000,268.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2001,285.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2002,300.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2003,310.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2004,314.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2005,319.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2006,339.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2007,355.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2008,355.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2009,379.000000000000
509,"Consumption of electricity in industry, GWh",10109,Gabon,GWh,2010,404.000000000000
509,"Consumption of electricity in industry, GWh",10110,Rwanda,GWh,2001,50.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2000,74.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2001,71.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2002,61.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2003,63.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2004,60.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2005,58.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2007,66.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2008,66.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2009,65.000000000000
509,"Consumption of electricity in industry, GWh",10202,Eritrea,GWh,2010,64.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2000,542.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2001,636.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2002,688.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2003,716.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2004,793.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2005,989.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2006,978.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2007,1140.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2008,1140.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2009,1223.000000000000
509,"Consumption of electricity in industry, GWh",10203,Ethiopia,GWh,2010,1395.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2000,1970.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2001,2209.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2002,2305.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2003,2823.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2004,2982.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2005,3131.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2006,3131.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2007,3425.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2008,3425.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2009,3375.000000000000
509,"Consumption of electricity in industry, GWh",10204,Kenya,GWh,2010,3630.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2000,343.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2001,508.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2002,577.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2003,514.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2004,419.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2005,419.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2006,559.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2007,559.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2008,559.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2009,714.000000000000
509,"Consumption of electricity in industry, GWh",10207,Sudan,GWh,2010,888.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2000,388.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2001,453.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2002,507.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2003,589.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2004,665.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2005,721.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2006,761.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2007,695.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2008,695.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2009,703.000000000000
509,"Consumption of electricity in industry, GWh",10208,Tanzania,GWh,2010,1036.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2000,18.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2001,19.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2002,41.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2004,30.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2005,51.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2006,48.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2007,60.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2008,60.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2009,71.000000000000
509,"Consumption of electricity in industry, GWh",10209,Uganda,GWh,2010,83.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2000,6907.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2001,7253.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2002,7538.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2003,5180.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2004,5401.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2005,8855.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2006,8855.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2007,9746.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2008,9746.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2009,10562.000000000000
509,"Consumption of electricity in industry, GWh",10301,Algeria,GWh,2010,12700.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2000,24552.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2001,25402.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2002,26525.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2003,28386.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2004,30284.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2005,32701.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2006,34569.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2007,37045.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2008,37045.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2009,38916.000000000000
509,"Consumption of electricity in industry, GWh",10302,Egypt,GWh,2010,40702.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2000,3056.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2001,2638.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2002,2220.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2003,2452.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2004,2907.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2005,3172.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2006,3385.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2007,5003.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2008,5003.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2009,1934.000000000000
509,"Consumption of electricity in industry, GWh",10303,Libya,GWh,2010,2079.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2000,6052.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2001,5569.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2002,5879.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2003,6225.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2004,6871.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2005,7157.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2006,8012.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2007,8442.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2008,8442.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2009,8505.000000000000
509,"Consumption of electricity in industry, GWh",10304,Morocco,GWh,2010,9008.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2000,4618.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2001,4893.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2002,5063.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2003,4791.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2004,4722.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2005,4735.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2006,6281.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2007,4970.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2008,4970.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2009,5186.000000000000
509,"Consumption of electricity in industry, GWh",10306,Tunisia,GWh,2010,5121.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2000,983.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2001,983.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2002,983.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2003,1312.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2004,1186.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2005,1269.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2006,1269.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2007,1339.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2008,1339.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2009,1284.000000000000
509,"Consumption of electricity in industry, GWh",10401,Botswana,GWh,2010,1354.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2000,280.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2001,288.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2002,232.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2003,289.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2004,289.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2005,312.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2006,321.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2007,318.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2008,318.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2009,350.000000000000
509,"Consumption of electricity in industry, GWh",10404,Madagascar,GWh,2010,258.000000000000
509,"Consumption of electricity in industry, GWh",10406,Mauritius,GWh,2010,934.300000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2000,444.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2001,3754.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2002,3787.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2003,5859.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2004,7614.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2005,7784.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2006,7884.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2007,7745.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2008,7745.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2009,7640.000000000000
509,"Consumption of electricity in industry, GWh",10407,Mozambique,GWh,2010,8574.000000000000
509,"Consumption of electricity in industry, GWh",10408,Namibia,GWh,2007,629.000000000000
509,"Consumption of electricity in industry, GWh",10408,Namibia,GWh,2008,629.000000000000
509,"Consumption of electricity in industry, GWh",10408,Namibia,GWh,2009,639.000000000000
509,"Consumption of electricity in industry, GWh",10408,Namibia,GWh,2010,803.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2000,96942.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2001,106469.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2002,115785.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2003,109589.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2004,134385.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2005,113028.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2006,116631.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2007,115999.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2008,115999.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2009,114335.000000000000
509,"Consumption of electricity in industry, GWh",10410,South Africa,GWh,2010,120438.000000000000
509,"Consumption of electricity in industry, GWh",10411,Swaziland,GWh,2010,1310.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2000,4156.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2001,4223.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2002,4731.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2003,5005.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2004,5306.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2005,5573.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2006,6014.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2007,5245.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2008,5245.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2009,3780.000000000000
509,"Consumption of electricity in industry, GWh",10412,Zambia,GWh,2010,4086.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2000,5313.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2001,4980.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2002,4993.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2003,4873.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2004,4541.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2005,4644.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2006,4338.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2007,3731.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2008,3731.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2009,2206.000000000000
509,"Consumption of electricity in industry, GWh",10413,Zimbabwe,GWh,2010,3112.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2000,102.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2001,85.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2002,102.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2003,91.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2004,105.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2005,118.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2006,127.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2007,147.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2008,147.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2009,128.000000000000
509,"Consumption of electricity in industry, GWh",10501,Benin,GWh,2010,137.000000000000
509,"Consumption of electricity in industry, GWh",10502,Burkina Faso,GWh,2000,140.000000000000
509,"Consumption of electricity in industry, GWh",10502,Burkina Faso,GWh,2001,145.000000000000
509,"Consumption of electricity in industry, GWh",10502,Burkina Faso,GWh,2002,160.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2000,948.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2001,1025.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2002,971.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2003,980.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2004,1250.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2005,1267.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2006,871.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2007,903.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2008,903.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2009,967.000000000000
509,"Consumption of electricity in industry, GWh",10504,Cote d'Ivoire,GWh,2010,1068.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2000,4020.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2001,4046.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2002,3893.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2003,3368.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2004,3717.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2005,4570.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2006,4570.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2007,2697.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2008,2697.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2009,2943.000000000000
509,"Consumption of electricity in industry, GWh",10506,Ghana,GWh,2010,3156.000000000000
509,"Consumption of electricity in industry, GWh",10507,Guinea,GWh,2006,80.000000000000
509,"Consumption of electricity in industry, GWh",10507,Guinea,GWh,2007,40.000000000000
509,"Consumption of electricity in industry, GWh",10507,Guinea,GWh,2008,40.000000000000
509,"Consumption of electricity in industry, GWh",10507,Guinea,GWh,2009,41.000000000000
509,"Consumption of electricity in industry, GWh",10507,Guinea,GWh,2010,50.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2000,403.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2001,410.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2002,417.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2003,423.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2004,586.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2005,616.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2006,621.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2007,542.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2008,542.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2009,625.000000000000
509,"Consumption of electricity in industry, GWh",10510,Mali,GWh,2010,639.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2000,143.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2001,108.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2002,148.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2003,156.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2004,160.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2005,169.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2006,177.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2007,182.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2008,182.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2009,167.000000000000
509,"Consumption of electricity in industry, GWh",10512,Niger,GWh,2010,167.000000000000
509,"Consumption of electricity in industry, GWh",10513,Nigeria,GWh,2000,1911.000000000000
509,"Consumption of electricity in industry, GWh",10513,Nigeria,GWh,2001,1987.000000000000
509,"Consumption of electricity in industry, GWh",10513,Nigeria,GWh,2002,1976.000000000000
509,"Consumption of electricity in industry, GWh",10513,Nigeria,GWh,2003,1660.000000000000
